"Date","Price","Open","High","Low","Vol.","Change %"
"06/18/2020","37,632.89","37,909.37","37,909.37","37,536.63","145.12M","-0.70%"
"06/17/2020","37,897.24","37,980.54","38,134.88","37,820.19","146.23M","0.01%"
"06/16/2020","37,894.05","37,924.52","38,193.42","37,522.20","183.40M","1.28%"
"06/15/2020","37,416.74","37,453.53","37,691.06","37,087.16","158.21M","-0.70%"
"06/12/2020","37,679.24","37,243.83","37,772.04","37,084.34","180.94M","2.31%"
"06/11/2020","36,827.36","37,731.99","37,803.27","36,622.10","201.98M","-3.76%"
"06/10/2020","38,266.19","39,167.12","39,173.97","38,219.58","188.24M","-2.35%"
"06/09/2020","39,185.66","39,795.15","39,804.16","38,902.73","218.35M","-1.92%"
"06/08/2020","39,954.01","39,105.39","40,030.95","38,997.59","224.21M","2.58%"
"06/05/2020","38,948.08","38,226.57","39,164.28","38,220.65","211.57M","2.84%"
"06/04/2020","37,872.89","38,247.45","38,310.05","37,665.64","243.66M","-1.09%"
"06/03/2020","38,290.77","37,540.62","38,317.90","37,540.62","286.72M","2.22%"
"06/02/2020","37,460.44","37,012.64","37,826.17","36,906.36","229.18M","1.30%"
"06/01/2020","36,980.85","36,115.13","37,131.91","35,979.22","127.69M","2.38%"
"05/29/2020","36,122.73","36,471.82","36,471.82","35,555.75","743.78M","-1.06%"
"05/28/2020","36,508.14","36,979.08","36,994.16","36,400.11","173.56M","-1.04%"
"05/27/2020","36,889.96","36,317.54","36,973.30","36,241.02","176.21M","1.89%"
"05/26/2020","36,206.86","35,953.94","36,576.70","35,897.54","197.67M","1.04%"
"05/25/2020","35,832.77","35,813.27","36,003.37","35,770.14","37.54M","0.14%"
"05/22/2020","35,784.42","35,525.49","35,825.21","35,277.54","119.08M","0.63%"
"05/21/2020","35,560.76","35,854.83","36,060.93","35,454.52","162.49M","-1.29%"
"05/20/2020","36,026.98","36,023.77","36,115.08","35,553.93","203.05M","0.46%"
"05/19/2020","35,862.04","36,935.18","36,991.48","35,749.67","217.40M","-3.37%"
"05/18/2020","37,112.46","35,845.58","37,175.97","35,836.46","179.95M","3.98%"
"05/15/2020","35,691.39","36,036.22","36,158.91","35,652.42","131.21M","-1.12%"
"05/14/2020","36,094.14","36,266.69","36,310.94","35,690.70","157.26M","-0.83%"
"05/13/2020","36,394.59","37,403.21","37,403.21","36,344.92","271.44M","-2.85%"
"05/12/2020","37,462.89","37,675.27","38,015.94","37,352.13","161.12M","-0.45%"
"05/11/2020","37,631.89","37,614.80","37,819.67","37,235.85","140.38M","0.02%"
"05/08/2020","37,623.68","36,867.26","37,846.27","36,865.57","152.77M","2.26%"
"05/07/2020","36,792.41","37,136.92","37,321.30","36,662.82","142.85M","-0.52%"
"05/06/2020","36,986.20","36,672.82","37,029.16","36,532.26","150.92M","1.01%"
"05/05/2020","36,616.06","36,357.40","36,852.59","36,356.85","148.21M","0.68%"
"05/04/2020","36,370.43","36,266.73","36,440.82","35,645.40","233.34M","-0.27%"
"04/30/2020","36,470.11","36,923.50","36,923.50","36,096.86","246.83M","-1.08%"
"04/29/2020","36,870.09","36,095.72","36,976.65","36,095.72","196.29M","2.90%"
"04/28/2020","35,830.81","35,065.76","35,888.47","35,065.76","344.90M","2.47%"
"04/27/2020","34,968.09","34,704.84","35,058.41","34,488.41","198.69M","1.10%"
"04/24/2020","34,586.82","34,361.02","34,773.14","34,113.32","281.22M","1.01%"
"04/23/2020","34,240.60","34,308.41","34,494.98","34,165.32","197.08M","0.05%"
"04/22/2020","34,223.85","34,183.39","34,463.13","34,105.48","200.29M","0.98%"
"04/21/2020","33,892.28","34,281.14","34,321.20","33,826.92","122.73M","-1.70%"
"04/20/2020","34,477.06","34,567.18","34,594.97","34,140.75","153.77M","-0.77%"
"04/17/2020","34,743.10","34,190.02","34,923.76","34,190.02","162.23M","2.91%"
"04/16/2020","33,759.75","33,935.45","34,099.10","33,303.44","251.59M","-0.28%"
"04/15/2020","33,855.24","34,593.58","34,618.40","33,805.20","216.59M","-2.56%"
"04/14/2020","34,746.39","34,765.51","35,227.60","34,562.90","183.03M","0.38%"
"04/13/2020","34,613.67","34,694.03","34,833.56","34,414.69","162.65M","0.13%"
"04/08/2020","34,567.78","34,625.07","34,804.15","34,284.52","173.30M","0.12%"
"04/07/2020","34,526.31","34,688.32","35,162.47","34,361.30","209.74M","0.42%"
"04/06/2020","34,381.56","33,641.07","34,750.17","33,641.07","182.68M","3.95%"
"04/03/2020","33,075.41","33,708.52","33,896.28","32,503.25","170.64M","-1.53%"
"04/02/2020","33,590.62","33,686.09","34,330.38","33,372.43","186.45M","-0.30%"
"04/01/2020","33,691.88","34,098.86","34,118.00","33,443.52","209.11M","-2.50%"
"03/31/2020","34,554.53","34,239.11","35,208.02","34,074.58","377.85M","1.04%"
"03/30/2020","34,199.97","33,978.74","34,334.44","33,978.74","164.06M","1.18%"
"03/27/2020","33,799.49","34,951.31","35,043.40","33,720.15","270.72M","-5.34%"
"03/26/2020","35,706.57","35,517.91","36,655.23","35,493.95","223.23M","0.48%"
"03/25/2020","35,536.70","34,547.58","36,493.90","34,369.48","211.80M","2.81%"
"03/24/2020","34,565.71","33,435.12","35,148.09","33,435.12","246.84M","4.86%"
"03/23/2020","32,964.22","34,481.30","34,721.68","32,646.96","186.60M","-3.81%"
"03/20/2020","34,269.51","35,284.70","35,456.48","33,894.97","703.95M","-2.49%"
"03/19/2020","35,143.63","35,566.42","35,576.91","34,213.28","232.08M","-1.10%"
"03/18/2020","35,532.74","36,096.76","37,180.56","35,439.94","293.11M","-3.61%"
"03/17/2020","36,862.84","36,660.13","37,070.57","34,775.23","495.33M","-3.21%"
"03/13/2020","38,085.05","37,487.68","38,258.90","37,248.02","281.97M","3.95%"
"03/12/2020","36,636.70","38,371.15","38,371.15","35,003.49","338.78M","-5.28%"
"03/11/2020","38,678.55","39,248.49","39,248.49","38,409.56","246.66M","-2.24%"
"03/10/2020","39,565.44","39,502.23","39,759.97","38,883.08","260.72M","2.16%"
"03/09/2020","38,730.56","40,101.87","40,265.37","38,646.37","206.51M","-6.42%"
"03/06/2020","41,388.78","42,134.15","42,134.15","41,201.67","167.49M","-2.26%"
"03/05/2020","42,344.86","43,263.75","43,279.57","42,136.08","142.96M","-2.44%"
"03/04/2020","43,404.76","42,711.71","43,462.27","42,711.71","157.32M","2.20%"
"03/03/2020","42,472.25","42,209.29","43,113.81","42,110.16","241.74M","0.72%"
"03/02/2020","42,167.24","41,391.09","42,347.46","41,373.87","267.18M","2.04%"
"02/28/2020","41,324.31","41,183.75","41,577.55","39,838.04","380.96M","-0.68%"
"02/27/2020","41,607.42","42,512.40","42,512.40","41,522.93","221.64M","-2.64%"
"02/26/2020","42,737.28","43,148.38","43,376.89","42,684.36","236.28M","-0.72%"
"02/25/2020","43,045.68","43,939.81","43,943.73","42,981.84","177.16M","-1.76%"
"02/24/2020","43,818.07","43,988.77","44,115.83","43,523.22","163.77M","-2.20%"
"02/21/2020","44,802.54","44,810.63","45,020.44","44,600.99","146.65M","0.06%"
"02/20/2020","44,774.54","44,956.46","45,050.62","44,580.69","182.72M","-0.28%"
"02/19/2020","44,901.50","45,046.02","45,166.03","44,716.31","174.54M","-0.16%"
"02/18/2020","44,974.11","44,991.01","45,183.58","44,901.04","133.30M","-0.10%"
"02/17/2020","45,016.96","44,996.42","45,059.67","44,873.48","32.14M","0.04%"
"02/14/2020","44,999.68","45,122.58","45,150.35","44,850.51","131.04M","-0.01%"
"02/13/2020","45,005.12","45,338.37","45,338.37","44,784.21","177.63M","-0.74%"
"02/12/2020","45,338.37","45,193.58","45,645.93","45,143.69","271.16M","0.69%"
"02/11/2020","45,027.41","44,379.18","45,222.90","44,307.47","151.71M","1.66%"
"02/10/2020","44,290.53","44,390.36","44,421.42","43,996.80","127.40M","-0.25%"
"02/07/2020","44,399.33","44,407.16","44,466.30","44,010.71","109.89M","-0.21%"
"02/06/2020","44,493.15","44,870.06","44,966.37","44,417.10","140.86M","-0.65%"
"02/05/2020","44,782.86","45,252.61","45,489.25","44,686.96","160.08M","-0.59%"
"02/04/2020","45,047.07","44,330.97","45,136.82","44,330.97","230.42M","2.13%"
"01/31/2020","44,108.31","44,759.90","44,829.92","44,079.39","312.76M","-1.68%"
"01/30/2020","44,862.76","45,088.10","45,088.10","44,635.92","160.39M","-0.60%"
"01/29/2020","45,132.60","44,858.38","45,198.71","44,683.59","166.38M","0.93%"
"01/28/2020","44,717.94","44,206.68","44,811.52","44,206.68","126.85M","1.32%"
"01/27/2020","44,134.39","44,802.73","44,807.83","44,039.11","126.49M","-2.23%"
"01/24/2020","45,141.62","45,493.97","45,528.68","45,091.65","142.72M","-0.74%"
"01/23/2020","45,476.43","45,502.34","45,516.78","45,145.98","198.09M","-0.28%"
"01/22/2020","45,604.44","45,658.66","45,902.26","45,562.29","158.78M","-0.07%"
"01/21/2020","45,637.32","45,807.23","45,831.29","45,380.99","135.38M","-0.58%"
"01/20/2020","45,902.68","45,811.16","45,955.41","45,755.93","32.10M","0.19%"
"01/17/2020","45,817.76","45,311.73","45,885.44","45,256.31","173.86M","1.14%"
"01/16/2020","45,303.08","44,530.69","45,354.53","44,513.47","190.18M","1.91%"
"01/15/2020","44,453.33","44,726.72","44,848.07","44,412.61","179.45M","-0.71%"
"01/14/2020","44,773.24","44,804.55","44,818.93","44,379.38","171.98M","-0.17%"
"01/13/2020","44,847.47","44,720.35","44,944.25","44,584.66","149.58M","0.42%"
"01/10/2020","44,660.33","44,593.89","44,909.44","44,529.51","135.84M","0.20%"
"01/09/2020","44,572.17","44,452.74","44,621.58","44,378.78","173.85M","0.23%"
"01/08/2020","44,470.91","44,160.55","44,515.99","44,078.41","144.63M","0.71%"
"01/07/2020","44,157.81","44,522.36","44,588.27","44,018.06","137.55M","-0.76%"
"01/06/2020","44,495.30","44,489.97","44,571.74","44,287.13","86.93M","-0.29%"
"01/03/2020","44,624.85","44,355.21","44,742.98","44,177.91","103.48M","0.42%"
"01/02/2020","44,437.23","43,739.52","44,521.52","43,716.49","95.18M","2.06%"
"12/31/2019","43,541.02","43,668.71","43,705.36","43,439.68","46.72M","-0.27%"
"12/30/2019","43,657.48","44,318.90","44,347.74","43,451.49","81.80M","-1.36%"
"12/27/2019","44,261.51","44,312.57","44,510.78","44,156.86","59.48M","-0.09%"
"12/26/2019","44,300.17","44,149.97","44,360.62","44,057.49","32.19M","0.32%"
"12/24/2019","44,157.97","44,275.79","44,298.94","44,108.45","13.69M","-0.27%"
"12/23/2019","44,276.85","44,571.26","44,590.93","44,189.24","92.13M","-0.51%"
"12/20/2019","44,505.64","44,694.45","44,804.44","44,424.46","473.71M","-0.32%"
"12/19/2019","44,649.43","45,189.12","45,189.83","44,615.43","130.33M","-1.01%"
"12/18/2019","45,106.29","44,384.05","45,160.10","44,366.36","279.77M","1.59%"
"12/17/2019","44,401.16","44,400.58","44,434.19","44,118.06","194.93M","0.10%"
"12/16/2019","44,356.22","44,343.18","44,495.49","44,136.64","117.21M","0.23%"
"12/13/2019","44,254.43","43,415.22","44,401.01","43,415.22","163.26M","2.45%"
"12/11/2019","43,195.19","42,639.59","43,237.25","42,592.02","160.65M","1.32%"
"12/10/2019","42,633.43","42,037.54","42,649.63","41,986.28","124.12M","1.63%"
"12/09/2019","41,951.59","41,938.69","42,370.15","41,924.21","90.51M","0.03%"
"12/06/2019","41,938.69","42,307.99","42,343.80","41,894.75","119.34M","-0.66%"
"12/05/2019","42,216.03","42,216.30","42,513.25","42,171.99","118.81M","0.06%"
"12/04/2019","42,191.92","42,354.90","42,496.33","42,159.29","131.99M","-0.24%"
"12/03/2019","42,294.52","42,417.57","42,508.67","42,255.72","107.72M","-0.59%"
"12/02/2019","42,544.14","42,863.35","42,903.78","42,508.10","140.66M","-0.64%"
"11/29/2019","42,820.18","43,122.19","43,122.66","42,755.99","84.60M","-0.65%"
"11/28/2019","43,100.12","43,062.81","43,171.89","42,921.33","14.56M","0.15%"
"11/27/2019","43,036.16","42,924.85","43,065.63","42,849.63","109.04M","0.43%"
"11/26/2019","42,852.36","43,465.95","43,466.35","42,785.09","602.71M","-1.57%"
"11/25/2019","43,535.11","43,483.33","43,727.97","43,467.42","113.98M","0.03%"
"11/22/2019","43,521.86","43,249.80","43,557.64","43,249.80","105.10M","0.62%"
"11/21/2019","43,255.43","43,633.84","43,633.84","43,101.90","120.39M","-0.80%"
"11/20/2019","43,604.70","43,623.10","43,814.50","43,421.16","109.21M","0.01%"
"11/19/2019","43,602.25","43,367.08","43,662.79","43,367.08","172.65M","0.48%"
"11/15/2019","43,392.36","43,219.58","43,434.24","43,195.83","95.43M","0.47%"
"11/14/2019","43,188.69","43,128.77","43,284.92","43,021.30","117.86M","0.21%"
"11/13/2019","43,098.66","43,037.31","43,182.74","43,028.64","110.38M","0.00%"
"11/12/2019","43,100.77","43,537.41","43,564.29","43,038.12","152.67M","-1.14%"
"11/11/2019","43,595.60","43,538.09","43,699.98","43,513.15","97.11M","-0.24%"
"11/08/2019","43,702.23","44,027.10","44,128.13","43,632.82","78.35M","-0.95%"
"11/07/2019","44,119.90","43,846.62","44,261.34","43,797.50","160.37M","0.69%"
"11/06/2019","43,818.51","43,650.89","43,849.22","43,332.18","121.80M","0.47%"
"11/05/2019","43,611.84","43,824.69","43,844.59","43,401.30","204.83M","-0.47%"
"11/04/2019","43,815.76","43,814.55","44,233.03","43,786.86","135.00M","0.00%"
"11/01/2019","43,814.55","43,337.12","43,850.39","43,325.95","138.79M","1.10%"
"10/31/2019","43,337.28","43,753.02","43,768.75","43,304.86","197.29M","-0.92%"
"10/30/2019","43,741.62","43,907.27","43,913.39","43,638.29","151.17M","-0.25%"
"10/29/2019","43,851.06","43,709.20","43,979.29","43,649.58","159.05M","0.20%"
"10/28/2019","43,765.49","43,382.94","43,804.02","43,371.40","148.32M","0.87%"
"10/25/2019","43,389.16","43,786.75","43,833.39","43,359.53","156.14M","-0.89%"
"10/24/2019","43,776.60","43,552.59","43,816.47","43,424.68","205.83M","0.53%"
"10/23/2019","43,546.48","43,388.03","43,575.29","43,279.69","139.69M","0.42%"
"10/22/2019","43,363.54","43,435.19","43,624.23","43,249.45","176.15M","-0.10%"
"10/21/2019","43,405.43","43,239.19","43,456.49","43,203.04","123.78M","0.53%"
"10/18/2019","43,178.63","43,189.45","43,559.61","43,094.03","206.63M","-0.69%"
"10/17/2019","43,479.98","43,574.15","43,687.45","43,292.75","169.23M","-0.13%"
"10/16/2019","43,538.49","43,312.19","43,563.96","43,203.76","188.70M","0.68%"
"10/15/2019","43,244.63","43,335.01","43,462.03","43,214.16","148.65M","-0.13%"
"10/14/2019","43,299.53","43,110.56","43,389.27","43,110.56","96.00M","0.20%"
"10/11/2019","43,214.60","43,073.90","43,496.47","43,038.53","141.78M","0.66%"
"10/10/2019","42,929.76","42,544.16","43,010.22","42,480.10","222.83M","1.01%"
"10/09/2019","42,501.92","42,591.98","42,807.21","42,445.94","136.16M","-0.08%"
"10/08/2019","42,535.14","42,914.80","42,940.68","42,489.40","156.60M","-0.97%"
"10/07/2019","42,952.29","43,402.16","43,403.94","42,903.38","102.00M","-1.07%"
"10/04/2019","43,416.90","42,457.55","43,448.64","42,426.83","125.59M","2.29%"
"10/03/2019","42,443.31","42,202.66","42,504.09","42,107.01","96.56M","0.52%"
"10/02/2019","42,222.90","42,787.54","42,804.46","42,128.97","123.04M","-1.66%"
"10/01/2019","42,937.16","43,006.12","43,110.30","42,863.49","117.49M","-0.17%"
"09/30/2019","43,011.27","42,782.07","43,230.65","42,776.42","185.05M","0.36%"
"09/27/2019","42,857.58","43,042.45","43,042.45","42,750.16","103.30M","-0.30%"
"09/26/2019","42,984.75","43,051.01","43,220.84","42,835.32","147.09M","-0.07%"
"09/25/2019","43,014.08","43,099.01","43,099.01","42,563.07","184.97M","-0.20%"
"09/24/2019","43,099.33","43,497.67","43,560.05","43,051.22","142.81M","-0.94%"
"09/23/2019","43,507.95","43,436.22","43,531.72","43,401.57","103.05M","-0.12%"
"09/20/2019","43,559.45","43,084.34","43,665.94","43,014.52","836.15M","1.26%"
"09/19/2019","43,017.46","43,102.81","43,139.03","42,937.06","113.24M","-0.12%"
"09/18/2019","43,070.34","43,396.19","43,456.86","42,902.37","148.96M","-0.87%"
"09/17/2019","43,448.94","42,823.51","43,486.62","42,743.26","213.64M","1.42%"
"09/13/2019","42,841.46","42,716.87","42,995.33","42,675.88","106.90M","0.40%"
"09/12/2019","42,670.41","42,798.13","43,030.27","42,589.13","138.97M","-0.18%"
"09/11/2019","42,749.17","42,607.67","42,809.05","42,483.10","134.33M","0.38%"
"09/10/2019","42,588.10","42,607.99","42,860.29","42,402.65","151.22M","-0.17%"
"09/09/2019","42,662.47","42,808.23","43,231.52","42,555.82","105.42M","-0.11%"
"09/06/2019","42,707.66","42,873.60","43,037.26","42,615.31","122.35M","-0.06%"
"09/05/2019","42,731.48","42,495.98","42,768.62","42,475.50","156.45M","0.96%"
"09/04/2019","42,324.47","41,934.43","42,359.89","41,901.98","330.57M","1.19%"
"09/03/2019","41,826.55","42,222.28","42,237.40","41,724.23","227.20M","-0.67%"
"09/02/2019","42,108.23","42,621.87","42,621.87","41,988.01","43.88M","-1.21%"
"08/30/2019","42,622.50","42,000.89","42,680.23","41,898.67","334.49M","1.89%"
"08/29/2019","41,831.30","41,030.13","42,005.34","41,030.13","221.65M","2.17%"
"08/28/2019","40,941.96","40,654.39","41,065.42","40,580.96","168.52M","0.72%"
"08/27/2019","40,648.97","40,105.19","40,721.36","40,105.19","561.32M","1.42%"
"08/26/2019","40,081.72","39,915.57","40,144.82","39,887.62","134.62M","0.55%"
"08/23/2019","39,862.07","40,000.89","40,226.65","39,782.73","146.43M","-0.70%"
"08/22/2019","40,144.24","40,072.37","40,378.73","40,023.68","180.44M","0.17%"
"08/21/2019","40,076.04","39,780.30","40,122.45","39,697.10","269.01M","0.95%"
"08/20/2019","39,700.05","39,551.57","39,842.95","39,435.67","203.22M","0.36%"
"08/19/2019","39,556.32","39,396.50","39,830.30","39,352.39","203.67M","0.55%"
"08/16/2019","39,339.55","38,636.22","39,374.71","38,611.06","245.98M","1.98%"
"08/15/2019","38,574.18","38,622.44","38,858.29","38,265.51","172.25M","-0.20%"
"08/14/2019","38,650.09","39,345.57","39,351.24","38,562.13","295.73M","-2.09%"
"08/13/2019","39,476.50","39,786.27","40,010.87","39,430.80","162.81M","-0.94%"
"08/12/2019","39,851.21","40,311.12","40,347.38","39,810.14","138.80M","-1.41%"
"08/09/2019","40,421.28","40,463.75","40,501.70","40,110.92","121.28M","-0.04%"
"08/08/2019","40,439.42","40,496.07","40,699.85","40,390.04","173.97M","0.02%"
"08/07/2019","40,432.36","39,578.03","40,471.74","39,479.47","214.79M","1.63%"
"08/06/2019","39,785.63","39,538.47","39,974.92","39,525.44","200.97M","0.73%"
"08/05/2019","39,496.36","39,807.02","39,820.62","39,279.52","218.23M","-1.20%"
"08/02/2019","39,977.52","40,199.34","40,199.34","39,630.66","180.74M","-0.92%"
"08/01/2019","40,346.80","40,816.98","40,978.66","40,302.91","181.39M","-1.26%"
"07/31/2019","40,863.09","41,085.86","41,098.25","40,540.97","231.75M","-0.72%"
"07/30/2019","41,159.27","41,238.10","41,248.56","40,862.93","106.88M","-0.28%"
"07/29/2019","41,276.67","40,644.99","41,394.44","40,644.99","125.32M","1.48%"
"07/26/2019","40,673.78","40,932.41","41,150.34","40,625.56","145.28M","-0.63%"
"07/25/2019","40,933.43","41,126.83","41,163.73","40,785.92","162.21M","-0.57%"
"07/24/2019","41,167.74","40,957.97","41,302.87","40,917.94","148.09M","0.57%"
"07/23/2019","40,935.34","41,210.01","41,325.69","40,727.00","205.95M","-0.66%"
"07/22/2019","41,209.32","41,722.21","41,768.54","41,165.00","99.89M","-0.95%"
"07/19/2019","41,606.54","41,684.33","41,960.55","41,558.42","139.87M","-0.03%"
"07/18/2019","41,618.11","42,534.85","42,541.54","41,429.12","179.90M","-2.19%"
"07/17/2019","42,551.54","43,070.43","43,093.59","42,496.06","162.36M","-1.01%"
"07/16/2019","42,984.97","43,078.52","43,167.08","42,700.97","99.25M","-0.18%"
"07/15/2019","43,063.95","42,698.09","43,144.73","42,526.92","96.25M","0.98%"
"07/12/2019","42,647.31","42,870.17","42,872.35","42,452.95","106.62M","-0.55%"
"07/11/2019","42,882.02","42,816.51","43,017.17","42,617.49","112.66M","0.18%"
"07/10/2019","42,805.61","42,977.43","43,193.20","42,668.93","173.74M","-0.03%"
"07/09/2019","42,818.66","43,508.14","43,628.93","42,730.84","138.71M","-1.77%"
"07/08/2019","43,589.08","43,494.40","43,763.99","43,324.01","90.50M","0.42%"
"07/05/2019","43,405.32","43,453.63","43,521.08","43,137.96","68.69M","-0.13%"
"07/04/2019","43,461.48","43,487.35","43,551.98","43,412.48","20.27M","-0.05%"
"07/03/2019","43,483.23","43,501.29","43,567.87","43,305.23","77.23M","0.10%"
"07/02/2019","43,441.80","43,503.00","43,713.43","43,361.96","105.52M","0.01%"
"07/01/2019","43,438.24","43,218.10","43,557.28","43,019.73","107.79M","0.64%"
"06/28/2019","43,161.17","43,371.00","43,416.60","43,009.85","159.18M","-0.36%"
"06/27/2019","43,316.56","43,872.27","43,872.27","43,278.56","122.54M","-1.09%"
"06/26/2019","43,792.08","43,813.38","43,899.23","43,682.22","106.54M","0.00%"
"06/25/2019","43,792.17","43,637.45","43,926.43","43,623.02","146.89M","0.11%"
"06/24/2019","43,743.72","43,568.22","43,790.28","43,546.65","101.87M","0.50%"
"06/21/2019","43,526.73","43,623.29","43,828.07","43,347.66","491.37M","-0.27%"
"06/20/2019","43,645.11","43,552.48","43,920.79","43,470.19","131.67M","0.62%"
"06/19/2019","43,375.67","43,215.54","43,479.26","43,208.17","103.39M","0.50%"
"06/18/2019","43,161.05","42,990.86","43,495.54","42,987.47","126.67M","0.46%"
"06/17/2019","42,964.71","43,088.23","43,529.87","42,908.79","98.42M","-0.38%"
"06/14/2019","43,130.65","43,496.78","43,503.16","42,971.76","95.44M","-0.81%"
"06/13/2019","43,483.20","43,772.05","43,848.39","43,326.58","153.95M","-0.72%"
"06/12/2019","43,800.16","43,770.90","43,958.40","43,593.25","154.65M","0.20%"
"06/11/2019","43,713.66","43,758.87","43,884.03","43,569.84","151.08M","0.24%"
"06/10/2019","43,609.17","43,431.89","43,892.48","43,337.82","184.62M","0.73%"
"06/07/2019","43,291.33","43,174.93","43,496.70","43,080.28","80.66M","0.33%"
"06/06/2019","43,147.83","43,417.96","43,485.11","42,850.11","122.05M","-0.63%"
"06/05/2019","43,420.38","43,171.73","43,466.29","43,011.47","134.44M","0.41%"
"06/04/2019","43,241.82","43,220.28","43,583.99","43,058.00","153.34M","0.31%"
"06/03/2019","43,108.42","42,857.79","43,319.16","42,748.74","213.38M","0.84%"
"05/31/2019","42,749.16","42,693.11","42,867.10","42,304.93","244.43M","-1.38%"
"05/30/2019","43,345.82","42,861.40","43,464.24","42,818.18","152.53M","1.15%"
"05/29/2019","42,854.75","42,108.98","42,889.56","42,050.42","165.46M","1.53%"
"05/28/2019","42,207.71","42,497.48","42,601.99","42,103.10","533.67M","-0.67%"
"05/27/2019","42,491.43","42,605.79","42,613.87","42,454.19","57.18M","-0.30%"
"05/24/2019","42,617.60","42,878.93","42,957.68","42,299.23","113.17M","-0.46%"
"05/23/2019","42,812.57","42,834.26","42,863.41","42,505.33","134.10M","-0.30%"
"05/22/2019","42,942.23","43,145.11","43,151.24","42,716.51","115.89M","-0.57%"
"05/21/2019","43,190.10","43,559.13","43,657.82","42,951.12","163.44M","-0.76%"
"05/20/2019","43,519.22","43,513.64","43,802.25","43,240.01","132.80M","0.17%"
"05/17/2019","43,445.62","43,355.29","43,612.89","43,289.29","149.96M","0.01%"
"05/16/2019","43,442.49","43,357.08","43,696.33","43,259.37","231.75M","0.24%"
"05/15/2019","43,338.82","43,235.36","43,389.54","42,976.45","173.77M","-0.21%"
"05/14/2019","43,431.53","43,115.83","43,555.61","43,065.06","184.46M","0.67%"
"05/13/2019","43,142.46","43,172.29","43,210.14","42,524.21","163.48M","-0.55%"
"05/10/2019","43,382.35","43,082.88","43,496.53","42,591.93","182.16M","0.44%"
"05/09/2019","43,193.36","43,249.81","43,292.32","42,634.85","220.05M","-0.50%"
"05/08/2019","43,410.74","43,550.73","43,629.98","43,265.59","141.78M","-0.40%"
"05/07/2019","43,583.60","44,041.78","44,047.71","43,408.97","128.84M","-1.21%"
"05/06/2019","44,116.70","44,083.67","44,175.94","43,733.51","116.26M","-0.36%"
"05/03/2019","44,277.24","44,207.36","44,517.61","44,187.47","135.77M","-0.08%"
"05/02/2019","44,312.43","44,513.05","44,577.00","44,236.36","157.01M","-0.64%"
"04/30/2019","44,597.32","44,900.02","44,904.05","44,338.52","187.83M","-0.80%"
"04/29/2019","44,956.73","44,987.05","45,211.15","44,686.53","102.13M","-0.04%"
"04/26/2019","44,974.97","45,074.70","45,208.37","44,769.35","113.17M","-0.11%"
"04/25/2019","45,026.68","45,005.04","45,064.93","44,712.30","129.52M","-0.04%"
"04/24/2019","45,045.33","45,112.13","45,186.27","44,666.25","135.55M","-0.23%"
"04/23/2019","45,148.32","45,355.93","45,424.42","44,948.69","136.68M","-0.51%"
"04/22/2019","45,381.22","45,507.78","45,590.44","45,321.22","89.40M","-0.32%"
"04/17/2019","45,525.29","45,038.35","45,599.57","44,922.60","113.49M","1.15%"
"04/16/2019","45,009.36","44,665.29","45,061.79","44,644.06","141.00M","0.86%"
"04/15/2019","44,625.78","44,649.74","44,900.93","44,347.53","111.99M","-0.13%"
"04/12/2019","44,686.06","44,767.67","44,888.70","44,534.38","148.11M","0.24%"
"04/11/2019","44,580.06","44,872.53","44,966.50","44,373.49","112.46M","-0.73%"
"04/10/2019","44,909.14","45,204.75","45,219.41","44,850.11","149.81M","-0.54%"
"04/09/2019","45,151.63","45,346.83","45,346.83","44,854.53","197.50M","-0.63%"
"04/08/2019","45,436.28","44,970.18","45,513.90","44,725.22","167.50M","0.99%"
"04/05/2019","44,989.86","44,007.73","45,023.54","44,007.73","224.47M","2.40%"
"04/04/2019","43,937.39","43,341.19","43,990.18","43,252.28","134.36M","1.38%"
"04/03/2019","43,339.75","43,391.93","43,658.96","43,298.20","143.34M","0.03%"
"04/02/2019","43,324.59","43,672.06","43,672.06","43,168.06","119.25M","-0.80%"
"04/01/2019","43,672.06","43,302.45","43,838.19","43,302.45","134.24M","0.90%"
"03/29/2019","43,281.28","43,046.92","43,316.67","42,960.15","207.92M","0.79%"
"03/28/2019","42,942.23","42,982.98","43,069.93","42,539.44","160.20M","-0.01%"
"03/27/2019","42,947.55","42,893.38","43,116.50","42,809.77","171.67M","0.28%"
"03/26/2019","42,826.16","42,695.75","43,013.82","42,679.42","151.61M","0.29%"
"03/25/2019","42,703.38","42,292.69","42,757.79","42,276.04","147.39M","0.97%"
"03/22/2019","42,292.16","43,052.28","43,076.12","42,132.30","153.03M","-2.22%"
"03/21/2019","43,251.19","43,121.90","43,362.91","42,851.91","154.66M","0.22%"
"03/20/2019","43,156.21","42,389.60","43,250.61","42,231.19","221.58M","1.83%"
"03/19/2019","42,378.61","42,431.76","42,745.49","42,217.09","215.24M","0.40%"
"03/15/2019","42,210.46","41,810.09","42,309.97","41,798.95","589.12M","1.04%"
"03/14/2019","41,777.81","41,935.91","41,982.02","41,469.92","137.48M","-0.37%"
"03/13/2019","41,932.56","41,836.31","42,026.64","41,795.01","154.70M","0.46%"
"03/12/2019","41,740.62","41,878.37","42,174.26","41,558.16","132.50M","-0.32%"
"03/11/2019","41,876.17","41,631.19","41,985.09","41,490.62","104.41M","0.70%"
"03/08/2019","41,586.70","41,583.93","41,674.73","41,140.32","144.84M","-0.13%"
